Index;Frequency (Hz);Z' (Ω);-Z'' (Ω);Z (Ω);-Phase (°);Time (s)
23;630,959868431091;739578,348854948;119309,990121817;749140,179030519;9,16409574440453;99,4104867490126
24;501,185655593872;741505,875587618;132259,700070602;753208,863326585;10,113284486606;103,650496738308
25;398,106873035431;768996,678248695;142629,188556196;782111,86961056;10,5074968970453;107,702268728078
26;316,224992275238;785271,187754963;145510,143340601;798638,867156547;10,4977942977253;111,734808717897
27;251,18887424469;922396,120854708;190844,17203073;941932,111017513;11,689583334586;115,968099707209
28;199,530273675919;840055,135959605;193151,084326198;861974,461819198;12,9487743209425;120,041146696925
29;158,488750457764;847063,603248792;220380,061700608;875262,314705706;14,5833091990913;124,102678686671
30;125,888735055923;871668,30754616;243502,956133516;905041,064276173;15,6078531129445;128,292968676091
31;99,9998301267624;797143,75402643;380411,96585582;883261,811893642;25,5113526517889;132,429844665647
32;79,4325023889542;1006604,77490061;342285,894489277;1063208,73135008;18,7800878944711;136,613187655085
33;63,0952417850494;931648,147444034;148602,772077588;943425,171651173;9,0626353585617;140,845820644398
34;50,119124352932;841578,492621014;-486380,060231244;972018,478339176;-30,0252427766349;143,241819638349
35;39,8103147745132;1041703,27683615;446656,35654463;1133422,9650986;23,2084452540682;147,55885662745
36;31,6230580210686;1304835,92655756;594162,355974535;1433745,34018163;24,4823402953512;151,944220616378
37;25,1182354986668;1186013,94994791;568122,143137277;1315063,44295397;25,5952641549578;155,525456607336
38;19,952654838562;1240729,75221792;637269,756359004;1394820,08173406;27,1861633476161;159,148273598189
39;15,8483162522316;1143828,19442671;630505,621646513;1306093,51782073;28,8646112003157;162,821804588914
40;12,5886872410774;1377056,54633284;716727,558615487;1552412,03456977;27,495982916188;165,72272158159
41;9,99984331429005;1566896,92788681;911452,534934136;1812708,38969179;30,1862521765146;168,899896573569
42;7,94301740825176;1815514,13129469;747233,124422213;1963275,04521513;22,3711888435801;172,18270056528
43;6,30959402769804;1839625,54814996;1073853,28871819;2130113,38738033;30,2735927569511;175,446354557041
44;5,01179601997137;2008764,05207584;1281632,1874607;2382795,43411671;32,5387010615668;178,749630548701
45;3,98105476051569;2057463,52817645;1335021,3133085;2452639,0025367;32,9782307641742;182,187513540021
46;3,16224759444594;2253767,10362515;1654026,7617006;2795580,56328281;36,2747319576255;188,093033525111
47;2,51189339905977;2397118,49805799;1909648,44920156;3064789,43702006;38,5423457515461;200,35609149415
48;1,99524220079184;2495165,26034062;2108721,0355181;3266887,52209916;40,2019143622461;204,316023484152
49;1,5849363990128;2686236,43143597;2626087,53215297;3756621,07379798;44,3512950573293;208,492541473607
50;1,25891529023647;2292814,25107061;2467327,18195359;3368189,51555869;47,0995969353906;212,922381462423
51;1,00000761449337;3011237,25473729;3119139,44783208;4335502,35835941;46,0083722822217;219,626576445496
52;0,794330844655633;3226724,07974885;3681903,50979485;4895728,92859385;48,7695216676218;224,862255432277
53;0,630956492386758;3481084,31086907;4347159,62901507;5569178,10987557;51,3132261390869;230,670079417614
54;0,501182512380183;3776196,19469406;5173481,73144409;6405042,61706412;53,8737744154832;242,944550386624
55;0,398104020860046;4115545,56082753;6169126,74649316;7415918,01987755;56,2919687933457;250,498493367552
56;0,31622766982764;4502838,41326484;7384267,57964984;8648870,53110643;58,6256587151539;263,141168335632
57;0,251187884714454;4950321,91266115;8868727,26114273;10156771,646124;60,8307384170147;273,28574931002
58;0,199528585653752;5478315,0945464;10690386,5797923;12012339,5515003;62,8670168298003;285,202574279933
59;0,15848854673095;6087480,90592321;12934340,4637569;14295264,4960616;64,7962200894827;299,534519243748
60;0,125888618640602;6802529,23716581;15694272,0951539;17105103,9347682;66,5661499170662;316,780266200207
61;0,0999989424599335;7198025,22451101;19004177,0854112;20321671,0392223;69,2553084410457;337,769496147214
