Time elapsed	Time stamp	Fixed_drain Voltage	Fixed_drain Current	Fixed_drain Resistance	Fixed_ZeroGate Voltage	Fixed_ZeroGate Current	Fixed_ZeroGate Resistance	Loop Index
1.53140742e+00	2023-07-17T12:15:09.397771	-1.00000000e-01	-2.75340000e-07	3.63187332e+05	1.00000000e+00	6.99540000e-07	1.42951082e+06	18
1.60010330e+00	2023-07-17T12:15:09.467907	-1.00000000e-01	-2.54110000e-07	3.93530361e+05	1.00000000e+00	7.80540000e-07	1.28116432e+06	19
1.66491077e+00	2023-07-17T12:15:09.527750	-1.00000000e-01	-2.90030000e-07	3.44791918e+05	1.00000000e+00	8.30340000e-07	1.20432594e+06	20
1.73782081e+00	2023-07-17T12:15:09.607752	-1.00000000e-01	-2.98260000e-07	3.35277945e+05	1.00000000e+00	7.88000000e-07	1.26903553e+06	21
1.79646047e+00	2023-07-17T12:15:09.657775	-1.00000000e-01	-2.71290000e-07	3.68609237e+05	1.00000000e+00	7.95270000e-07	1.25743458e+06	22
1.85781767e+00	2023-07-17T12:15:09.727754	-1.00000000e-01	-2.92970000e-07	3.41331877e+05	1.00000000e+00	8.80660000e-07	1.13551200e+06	23
1.92786781e+00	2023-07-17T12:15:09.797756	-1.00000000e-01	-2.97940000e-07	3.35638048e+05	1.00000000e+00	7.86280000e-07	1.27181157e+06	24
1.98778583e+00	2023-07-17T12:15:09.857780	-1.00000000e-01	-2.75210000e-07	3.63358890e+05	1.00000000e+00	8.11720000e-07	1.23195190e+06	25
2.04358693e+00	2023-07-17T12:15:09.907843	-1.00000000e-01	-3.10610000e-07	3.21947136e+05	1.00000000e+00	9.12740000e-07	1.09560225e+06	26
2.10617408e+00	2023-07-17T12:15:09.967760	-1.00000000e-01	-3.00880000e-07	3.32358415e+05	1.00000000e+00	8.15800000e-07	1.22579063e+06	27
2.17190134e+00	2023-07-17T12:15:10.037795	-1.00000000e-01	-2.79970000e-07	3.57181127e+05	1.00000000e+00	8.59430000e-07	1.16356190e+06	28
2.22800725e+00	2023-07-17T12:15:10.097796	-1.00000000e-01	-3.08850000e-07	3.23781771e+05	1.00000000e+00	9.20580000e-07	1.08627170e+06	29
2.27786250e+00	2023-07-17T12:15:10.147765	-1.00000000e-01	-3.06490000e-07	3.26274919e+05	1.00000000e+00	8.69500000e-07	1.15008626e+06	30
2.36048578e+00	2023-07-17T12:15:10.227770	-1.00000000e-01	-3.01790000e-07	3.31356241e+05	1.00000000e+00	9.12360000e-07	1.09605857e+06	31
2.41402923e+00	2023-07-17T12:15:10.277793	-1.00000000e-01	-3.30340000e-07	3.02718411e+05	1.00000000e+00	9.84100000e-07	1.01615689e+06	32
2.48009126e+00	2023-07-17T12:15:10.347767	-1.00000000e-01	-3.26270000e-07	3.06494621e+05	1.00000000e+00	8.87550000e-07	1.12669709e+06	33
2.53805400e+00	2023-07-17T12:15:10.407814	-1.00000000e-01	-3.06280000e-07	3.26498629e+05	1.00000000e+00	9.69310000e-07	1.03166170e+06	34
2.59083355e+00	2023-07-17T12:15:10.457792	-1.00000000e-01	-3.41180000e-07	2.93100416e+05	1.00000000e+00	9.31500000e-07	1.07353731e+06	35
2.64527997e+00	2023-07-17T12:15:10.507793	-1.00000000e-01	-3.14720000e-07	3.17742755e+05	1.00000000e+00	9.17000000e-07	1.09051254e+06	36
2.69704701e+00	2023-07-17T12:15:10.567795	-1.00000000e-01	-3.46270000e-07	2.88791983e+05	1.00000000e+00	1.06020000e-06	9.43218261e+05	37
2.76577981e+00	2023-07-17T12:15:10.627803	-1.00000000e-01	-3.39810000e-07	2.94282099e+05	1.00000000e+00	9.34600000e-07	1.06997646e+06	38
2.83993909e+00	2023-07-17T12:15:10.707774	-1.00000000e-01	-3.33010000e-07	3.00291283e+05	1.00000000e+00	1.00780000e-06	9.92260369e+05	39
2.89792521e+00	2023-07-17T12:15:10.767810	-1.00000000e-01	-3.41110000e-07	2.93160564e+05	1.00000000e+00	1.07780000e-06	9.27815921e+05	40
2.95788220e+00	2023-07-17T12:15:10.827799	-1.00000000e-01	-3.65090000e-07	2.73905065e+05	1.00000000e+00	9.47900000e-07	1.05496360e+06	41
3.01981869e+00	2023-07-17T12:15:10.887779	-1.00000000e-01	-3.37650000e-07	2.96164668e+05	1.00000000e+00	1.07140000e-06	9.33358223e+05	42
3.08868401e+00	2023-07-17T12:15:10.957830	-1.00000000e-01	-3.31030000e-07	3.02087424e+05	1.00000000e+00	1.01090000e-06	9.89217529e+05	43
3.14787628e+00	2023-07-17T12:15:11.017831	-1.00000000e-01	-3.67810000e-07	2.71879503e+05	1.00000000e+00	1.09980000e-06	9.09256228e+05	44
3.20218979e+00	2023-07-17T12:15:11.067805	-1.00000000e-01	-3.43180000e-07	2.91392272e+05	1.00000000e+00	1.05390000e-06	9.48856628e+05	45
3.25675232e+00	2023-07-17T12:15:11.117806	-1.00000000e-01	-3.80240000e-07	2.62991795e+05	1.00000000e+00	1.02350000e-06	9.77039570e+05	46
3.31430972e+00	2023-07-17T12:15:11.177865	-1.00000000e-01	-3.54310000e-07	2.82238718e+05	1.00000000e+00	1.17930000e-06	8.47960655e+05	47
3.38516437e+00	2023-07-17T12:15:11.247814	-1.00000000e-01	-3.43920000e-07	2.90765294e+05	1.00000000e+00	1.05510000e-06	9.47777462e+05	48
3.45179666e+00	2023-07-17T12:15:11.317827	-1.00000000e-01	-3.78090000e-07	2.64487291e+05	1.00000000e+00	1.13020000e-06	8.84799151e+05	49
3.52782588e+00	2023-07-17T12:15:11.397789	-1.00000000e-01	-3.91350000e-07	2.55525744e+05	1.00000000e+00	1.14970000e-06	8.69792120e+05	50
3.61785430e+00	2023-07-17T12:15:11.487790	-1.00000000e-01	-4.05040000e-07	2.46889196e+05	1.00000000e+00	1.16860000e-06	8.55724799e+05	51
3.67790648e+00	2023-07-17T12:15:11.547792	-1.00000000e-01	-3.55270000e-07	2.81476060e+05	1.00000000e+00	1.15910000e-06	8.62738331e+05	52
3.76541140e+00	2023-07-17T12:15:11.627827	-1.00000000e-01	-3.71400000e-07	2.69251481e+05	1.00000000e+00	1.12380000e-06	8.89838049e+05	53
3.84622053e+00	2023-07-17T12:15:11.707829	-1.00000000e-01	-3.66260000e-07	2.73030088e+05	1.00000000e+00	1.12570000e-06	8.88336146e+05	54
3.90312768e+00	2023-07-17T12:15:11.767830	-1.00000000e-01	-4.17800000e-07	2.39348971e+05	1.00000000e+00	1.19060000e-06	8.39912649e+05	55
3.96235606e+00	2023-07-17T12:15:11.827848	-1.00000000e-01	-3.87230000e-07	2.58244454e+05	1.00000000e+00	1.20200000e-06	8.31946755e+05	56
4.05790571e+00	2023-07-17T12:15:11.927834	-1.00000000e-01	-3.97810000e-07	2.51376285e+05	1.00000000e+00	1.27650000e-06	7.83392088e+05	57
4.12180692e+00	2023-07-17T12:15:11.987841	-1.00000000e-01	-4.07280000e-07	2.45531330e+05	1.00000000e+00	1.25310000e-06	7.98020908e+05	58
4.18113581e+00	2023-07-17T12:15:12.047836	-1.00000000e-01	-4.27270000e-07	2.34044047e+05	1.00000000e+00	1.26200000e-06	7.92393027e+05	59
4.23796624e+00	2023-07-17T12:15:12.107803	-1.00000000e-01	-4.01710000e-07	2.48935799e+05	1.00000000e+00	1.29540000e-06	7.71962328e+05	60
4.29898211e+00	2023-07-17T12:15:12.167841	-1.00000000e-01	-4.29860000e-07	2.32633881e+05	1.00000000e+00	1.22280000e-06	8.17795224e+05	61
4.36790445e+00	2023-07-17T12:15:12.237842	-1.00000000e-01	-4.26680000e-07	2.34367676e+05	1.00000000e+00	1.25490000e-06	7.96876245e+05	62
4.43605100e+00	2023-07-17T12:15:12.297844	-1.00000000e-01	-4.20020000e-07	2.38083901e+05	1.00000000e+00	1.37100000e-06	7.29394602e+05	63
4.50780370e+00	2023-07-17T12:15:12.377846	-1.00000000e-01	-3.95660000e-07	2.52742253e+05	1.00000000e+00	1.37220000e-06	7.28756741e+05	64
4.56819639e+00	2023-07-17T12:15:12.437844	-1.00000000e-01	-4.51180000e-07	2.21641030e+05	1.00000000e+00	1.31740000e-06	7.59070897e+05	65
4.62651031e+00	2023-07-17T12:15:12.487891	-1.00000000e-01	-4.19410000e-07	2.38430176e+05	1.00000000e+00	1.36020000e-06	7.35186002e+05	66
4.70826138e+00	2023-07-17T12:15:12.577813	-1.00000000e-01	-4.15290000e-07	2.40795589e+05	1.00000000e+00	1.35140000e-06	7.39973361e+05	67
4.77883132e+00	2023-07-17T12:15:12.647816	-1.00000000e-01	-4.31170000e-07	2.31927082e+05	1.00000000e+00	1.29910000e-06	7.69763683e+05	68
4.85168310e+00	2023-07-17T12:15:12.717839	-1.00000000e-01	-4.56970000e-07	2.18832746e+05	1.00000000e+00	1.38240000e-06	7.23379630e+05	69
4.91810041e+00	2023-07-17T12:15:12.787979	-1.00000000e-01	-4.48700000e-07	2.22866057e+05	1.00000000e+00	1.33510000e-06	7.49007565e+05	70
4.98120900e+00	2023-07-17T12:15:12.847842	-1.00000000e-01	-4.21790000e-07	2.37084805e+05	1.00000000e+00	1.35280000e-06	7.39207569e+05	71
5.04017195e+00	2023-07-17T12:15:12.907906	-1.00000000e-01	-4.65030000e-07	2.15039890e+05	1.00000000e+00	1.36410000e-06	7.33084085e+05	72
5.10579295e+00	2023-07-17T12:15:12.967821	-1.00000000e-01	-4.48960000e-07	2.22736992e+05	1.00000000e+00	1.44860000e-06	6.90321690e+05	73
5.16780985e+00	2023-07-17T12:15:13.037858	-1.00000000e-01	-4.24310000e-07	2.35676746e+05	1.00000000e+00	1.34770000e-06	7.42004897e+05	74
5.22569464e+00	2023-07-17T12:15:13.087857	-1.00000000e-01	-4.78260000e-07	2.09091289e+05	1.00000000e+00	1.42090000e-06	7.03779295e+05	75
5.29786416e+00	2023-07-17T12:15:13.167825	-1.00000000e-01	-4.67870000e-07	2.13734584e+05	1.00000000e+00	1.42840000e-06	7.00084010e+05	76
5.34676720e+00	2023-07-17T12:15:13.207987	-1.00000000e-01	-4.33580000e-07	2.30637945e+05	1.00000000e+00	1.45300000e-06	6.88231246e+05	77
5.42813878e+00	2023-07-17T12:15:13.297851	-1.00000000e-01	-4.79210000e-07	2.08676781e+05	1.00000000e+00	1.46500000e-06	6.82593857e+05	78
5.50604616e+00	2023-07-17T12:15:13.367862	-1.00000000e-01	-4.90670000e-07	2.03802963e+05	1.00000000e+00	1.38620000e-06	7.21396624e+05	79
5.57231127e+00	2023-07-17T12:15:13.437854	-1.00000000e-01	-4.58170000e-07	2.18259598e+05	1.00000000e+00	1.43470000e-06	6.97009828e+05	80
5.62787277e+00	2023-07-17T12:15:13.497856	-1.00000000e-01	-4.45760000e-07	2.24335966e+05	1.00000000e+00	1.40510000e-06	7.11693118e+05	81
5.70129973e+00	2023-07-17T12:15:13.567859	-1.00000000e-01	-4.89260000e-07	2.04390304e+05	1.00000000e+00	1.42580000e-06	7.01360640e+05	82
5.76783069e+00	2023-07-17T12:15:13.637858	-1.00000000e-01	-4.76650000e-07	2.09797545e+05	1.00000000e+00	1.48570000e-06	6.73083395e+05	83
5.83782257e+00	2023-07-17T12:15:13.707860	-1.00000000e-01	-4.47390000e-07	2.23518630e+05	1.00000000e+00	1.50590000e-06	6.64054718e+05	84
5.90663742e+00	2023-07-17T12:15:13.767838	-1.00000000e-01	-4.58170000e-07	2.18259598e+05	1.00000000e+00	1.44350000e-06	6.92760651e+05	85
5.97565659e+00	2023-07-17T12:15:13.837839	-1.00000000e-01	-5.00300000e-07	1.99880072e+05	1.00000000e+00	1.53110000e-06	6.53125204e+05	86
6.02905604e+00	2023-07-17T12:15:13.897999	-1.00000000e-01	-4.68290000e-07	2.13542890e+05	1.00000000e+00	1.47950000e-06	6.75904022e+05	87
6.10785654e+00	2023-07-17T12:15:13.977870	-1.00000000e-01	-4.56080000e-07	2.19259779e+05	1.00000000e+00	1.49780000e-06	6.67645881e+05	88
6.16802934e+00	2023-07-17T12:15:14.037921	-1.00000000e-01	-5.03700000e-07	1.98530872e+05	1.00000000e+00	1.59620000e-06	6.26487909e+05	89
6.23782388e+00	2023-07-17T12:15:14.107876	-1.00000000e-01	-5.01900000e-07	1.99242877e+05	1.00000000e+00	1.48390000e-06	6.73899858e+05	90
6.32848451e+00	2023-07-17T12:15:14.197848	-1.00000000e-01	-4.92820000e-07	2.02913843e+05	1.00000000e+00	1.48200000e-06	6.74763833e+05	91
6.40793732e+00	2023-07-17T12:15:14.277870	-1.00000000e-01	-4.85080000e-07	2.06151563e+05	1.00000000e+00	1.45050000e-06	6.89417442e+05	92
6.47714848e+00	2023-07-17T12:15:14.347886	-1.00000000e-01	-4.81550000e-07	2.07662756e+05	1.00000000e+00	1.58290000e-06	6.31751848e+05	93
6.54804826e+00	2023-07-17T12:15:14.417874	-1.00000000e-01	-5.10360000e-07	1.95940121e+05	1.00000000e+00	1.54320000e-06	6.48004147e+05	94
6.62026292e+00	2023-07-17T12:15:14.487939	-1.00000000e-01	-5.17870000e-07	1.93098654e+05	1.00000000e+00	1.55080000e-06	6.44828476e+05	95
6.70252271e+00	2023-07-17T12:15:14.567877	-1.00000000e-01	-5.06440000e-07	1.97456757e+05	1.00000000e+00	1.51920000e-06	6.58241180e+05	96
6.76156196e+00	2023-07-17T12:15:14.627879	-1.00000000e-01	-4.90440000e-07	2.03898540e+05	1.00000000e+00	1.65910000e-06	6.02736423e+05	97
6.82183199e+00	2023-07-17T12:15:14.687889	-1.00000000e-01	-5.31590000e-07	1.88114901e+05	1.00000000e+00	1.59170000e-06	6.28259094e+05	98
6.88136232e+00	2023-07-17T12:15:14.747880	-1.00000000e-01	-5.04650000e-07	1.98157139e+05	1.00000000e+00	1.65790000e-06	6.03172688e+05	99
6.94654106e+00	2023-07-17T12:15:14.807908	-1.00000000e-01	-4.83350000e-07	2.06889418e+05	1.00000000e+00	1.49770000e-06	6.67690459e+05	100
7.01787079e+00	2023-07-17T12:15:14.887889	-1.00000000e-01	-5.33060000e-07	1.87596143e+05	1.00000000e+00	1.55580000e-06	6.42756138e+05	101
7.08754965e+00	2023-07-17T12:15:14.957899	-1.00000000e-01	-5.22740000e-07	1.91299690e+05	1.00000000e+00	1.61570000e-06	6.18926781e+05	102
7.15781927e+00	2023-07-17T12:15:15.027896	-1.00000000e-01	-5.12290000e-07	1.95201936e+05	1.00000000e+00	1.57030000e-06	6.36820990e+05	103
7.23785465e+00	2023-07-17T12:15:15.107900	-1.00000000e-01	-4.92630000e-07	2.02992104e+05	1.00000000e+00	1.61690000e-06	6.18467438e+05	104
7.31790193e+00	2023-07-17T12:15:15.187866	-1.00000000e-01	-5.14640000e-07	1.94310586e+05	1.00000000e+00	1.63010000e-06	6.13459297e+05	105
7.39802346e+00	2023-07-17T12:15:15.267868	-1.00000000e-01	-5.42200000e-07	1.84433788e+05	1.00000000e+00	1.65280000e-06	6.05033882e+05	106
7.46784632e+00	2023-07-17T12:15:15.337901	-1.00000000e-01	-5.35800000e-07	1.86636805e+05	1.00000000e+00	1.70910000e-06	5.85103271e+05	107
7.56131187e+00	2023-07-17T12:15:15.427904	-1.00000000e-01	-5.44880000e-07	1.83526648e+05	1.00000000e+00	1.58100000e-06	6.32511069e+05	108
7.61838230e+00	2023-07-17T12:15:15.487901	-1.00000000e-01	-5.01050000e-07	1.99580880e+05	1.00000000e+00	1.67250000e-06	5.97907324e+05	109
7.68778464e+00	2023-07-17T12:15:15.557874	-1.00000000e-01	-5.52590000e-07	1.80965996e+05	1.00000000e+00	1.64730000e-06	6.07053967e+05	110
7.74237220e+00	2023-07-17T12:15:15.607956	-1.00000000e-01	-5.40900000e-07	1.84877057e+05	1.00000000e+00	1.62770000e-06	6.14363826e+05	111
7.81116079e+00	2023-07-17T12:15:15.677878	-1.00000000e-01	-5.17120000e-07	1.93378713e+05	1.00000000e+00	1.66420000e-06	6.00889316e+05	112
7.88490899e+00	2023-07-17T12:15:15.747902	-1.00000000e-01	-5.33970000e-07	1.87276439e+05	1.00000000e+00	1.68310000e-06	5.94141762e+05	113
7.94794291e+00	2023-07-17T12:15:15.817916	-1.00000000e-01	-5.60560000e-07	1.78393036e+05	1.00000000e+00	1.65350000e-06	6.04777744e+05	114
8.03120209e+00	2023-07-17T12:15:15.897882	-1.00000000e-01	-5.45010000e-07	1.83482872e+05	1.00000000e+00	1.64850000e-06	6.06612072e+05	115
8.09784217e+00	2023-07-17T12:15:15.967882	-1.00000000e-01	-5.21430000e-07	1.91780296e+05	1.00000000e+00	1.61380000e-06	6.19655472e+05	116
8.19586486e+00	2023-07-17T12:15:16.057917	-1.00000000e-01	-5.31300000e-07	1.88217580e+05	1.00000000e+00	1.67250000e-06	5.97907324e+05	117
8.25305631e+00	2023-07-17T12:15:16.117919	-1.00000000e-01	-5.37830000e-07	1.85932358e+05	1.00000000e+00	1.75450000e-06	5.69962952e+05	118
8.31023587e+00	2023-07-17T12:15:16.177920	-1.00000000e-01	-5.52070000e-07	1.81136450e+05	1.00000000e+00	1.70270000e-06	5.87302520e+05	119
8.38231514e+00	2023-07-17T12:15:16.248053	-1.00000000e-01	-5.42200000e-07	1.84433788e+05	1.00000000e+00	1.71540000e-06	5.82954413e+05	120
8.45430948e+00	2023-07-17T12:15:16.317912	-1.00000000e-01	-5.25550000e-07	1.90276853e+05	1.00000000e+00	1.81500000e-06	5.50964187e+05	121
8.52933398e+00	2023-07-17T12:15:16.398055	-1.00000000e-01	-5.71790000e-07	1.74889382e+05	1.00000000e+00	1.81370000e-06	5.51359100e+05	122
8.60090535e+00	2023-07-17T12:15:16.467894	-1.00000000e-01	-5.78000000e-07	1.73010381e+05	1.00000000e+00	1.69010000e-06	5.91680966e+05	123
8.68014114e+00	2023-07-17T12:15:16.548054	-1.00000000e-01	-5.65030000e-07	1.76981753e+05	1.00000000e+00	1.77020000e-06	5.64907920e+05	124
8.75784134e+00	2023-07-17T12:15:16.627921	-1.00000000e-01	-5.52750000e-07	1.80913614e+05	1.00000000e+00	1.79040000e-06	5.58534406e+05	125
8.81637967e+00	2023-07-17T12:15:16.677925	-1.00000000e-01	-5.53340000e-07	1.80720714e+05	1.00000000e+00	1.73490000e-06	5.76402098e+05	126
8.87685769e+00	2023-07-17T12:15:16.737932	-1.00000000e-01	-5.82470000e-07	1.71682662e+05	1.00000000e+00	1.81630000e-06	5.50569840e+05	127
8.93373079e+00	2023-07-17T12:15:16.797900	-1.00000000e-01	-5.30810000e-07	1.88391326e+05	1.00000000e+00	1.75510000e-06	5.69768104e+05	128
8.98217516e+00	2023-07-17T12:15:16.847988	-1.00000000e-01	-5.87830000e-07	1.70117211e+05	1.00000000e+00	1.75950000e-06	5.68343279e+05	129
9.04667821e+00	2023-07-17T12:15:16.907932	-1.00000000e-01	-5.58040000e-07	1.79198624e+05	1.00000000e+00	1.85540000e-06	5.38967339e+05	130
9.10783439e+00	2023-07-17T12:15:16.977937	-1.00000000e-01	-5.39040000e-07	1.85514990e+05	1.00000000e+00	1.74250000e-06	5.73888092e+05	131
9.16780082e+00	2023-07-17T12:15:17.037905	-1.00000000e-01	-5.84960000e-07	1.70951860e+05	1.00000000e+00	1.80170000e-06	5.55031359e+05	132
9.23785834e+00	2023-07-17T12:15:17.107939	-1.00000000e-01	-5.57910000e-07	1.79240379e+05	1.00000000e+00	1.82510000e-06	5.47915183e+05	133
9.30394253e+00	2023-07-17T12:15:17.167954	-1.00000000e-01	-5.47070000e-07	1.82791964e+05	1.00000000e+00	1.74440000e-06	5.73263013e+05	134
9.36971287e+00	2023-07-17T12:15:17.237933	-1.00000000e-01	-5.88090000e-07	1.70042000e+05	1.00000000e+00	1.83640000e-06	5.44543672e+05	135
9.43833818e+00	2023-07-17T12:15:17.307939	-1.00000000e-01	-5.88970000e-07	1.69787935e+05	1.00000000e+00	1.75380000e-06	5.70190444e+05	136
9.51127078e+00	2023-07-17T12:15:17.377940	-1.00000000e-01	-5.61800000e-07	1.77999288e+05	1.00000000e+00	1.79670000e-06	5.56575945e+05	137
9.58797611e+00	2023-07-17T12:15:17.457936	-1.00000000e-01	-5.47230000e-07	1.82738519e+05	1.00000000e+00	1.76640000e-06	5.66123188e+05	138
9.67803571e+00	2023-07-17T12:15:17.547915	-1.00000000e-01	-5.49450000e-07	1.82000182e+05	1.00000000e+00	1.82450000e-06	5.48095369e+05	139
9.72518161e+00	2023-07-17T12:15:17.588080	-1.00000000e-01	-5.90600000e-07	1.69319336e+05	1.00000000e+00	1.83450000e-06	5.45107659e+05	140
9.77846701e+00	2023-07-17T12:15:17.647941	-1.00000000e-01	-5.47950000e-07	1.82498403e+05	1.00000000e+00	1.86670000e-06	5.35704720e+05	141
9.83789272e+00	2023-07-17T12:15:17.707940	-1.00000000e-01	-5.95240000e-07	1.67999462e+05	1.00000000e+00	1.84900000e-06	5.40832883e+05	142
9.89442736e+00	2023-07-17T12:15:17.757942	-1.00000000e-01	-5.70090000e-07	1.75410900e+05	1.00000000e+00	1.78540000e-06	5.60098577e+05	143
9.96011687e+00	2023-07-17T12:15:17.827954	-1.00000000e-01	-5.57030000e-07	1.79523545e+05	1.00000000e+00	1.80740000e-06	5.53280956e+05	144
1.00178724e+01	2023-07-17T12:15:17.887922	-1.00000000e-01	-5.97330000e-07	1.67411649e+05	1.00000000e+00	1.79360000e-06	5.57537913e+05	145
1.00878011e+01	2023-07-17T12:15:17.957923	-1.00000000e-01	-5.82340000e-07	1.71720988e+05	1.00000000e+00	1.82760000e-06	5.47165682e+05	146
1.01608621e+01	2023-07-17T12:15:18.027948	-1.00000000e-01	-5.53800000e-07	1.80570603e+05	1.00000000e+00	1.84080000e-06	5.43242069e+05	147
1.02265455e+01	2023-07-17T12:15:18.087949	-1.00000000e-01	-5.66140000e-07	1.76634755e+05	1.00000000e+00	1.80990000e-06	5.52516714e+05	148
1.02968205e+01	2023-07-17T12:15:18.157960	-1.00000000e-01	-6.04810000e-07	1.65341182e+05	1.00000000e+00	1.80490000e-06	5.54047316e+05	149
1.03597075e+01	2023-07-17T12:15:18.227929	-1.00000000e-01	-5.85310000e-07	1.70849635e+05	1.00000000e+00	1.90260000e-06	5.25596552e+05	150
1.04312723e+01	2023-07-17T12:15:18.297931	-1.00000000e-01	-5.59770000e-07	1.78644801e+05	1.00000000e+00	1.79170000e-06	5.58129151e+05	151
1.04823251e+01	2023-07-17T12:15:18.347957	-1.00000000e-01	-6.15820000e-07	1.62385113e+05	1.00000000e+00	1.87620000e-06	5.32992218e+05	152
1.05573623e+01	2023-07-17T12:15:18.427964	-1.00000000e-01	-5.83130000e-07	1.71488347e+05	1.00000000e+00	1.84590000e-06	5.41741156e+05	153
1.06102695e+01	2023-07-17T12:15:18.477935	-1.00000000e-01	-5.62880000e-07	1.77657760e+05	1.00000000e+00	1.94550000e-06	5.14006682e+05	154
1.06708189e+01	2023-07-17T12:15:18.537958	-1.00000000e-01	-6.08210000e-07	1.64416895e+05	1.00000000e+00	1.86540000e-06	5.36078053e+05	155
1.07413306e+01	2023-07-17T12:15:18.607944	-1.00000000e-01	-5.95020000e-07	1.68061578e+05	1.00000000e+00	1.95690000e-06	5.11012315e+05	156
1.08018992e+01	2023-07-17T12:15:18.667960	-1.00000000e-01	-5.76170000e-07	1.73559887e+05	1.00000000e+00	1.84720000e-06	5.41359896e+05	157
1.08678562e+01	2023-07-17T12:15:18.737940	-1.00000000e-01	-6.17420000e-07	1.61964303e+05	1.00000000e+00	1.95680000e-06	5.11038430e+05	158
1.09379474e+01	2023-07-17T12:15:18.807975	-1.00000000e-01	-5.90310000e-07	1.69402517e+05	1.00000000e+00	1.93280000e-06	5.17384106e+05	159
1.10276468e+01	2023-07-17T12:15:18.897945	-1.00000000e-01	-5.97720000e-07	1.67302416e+05	1.00000000e+00	1.91450000e-06	5.22329590e+05	160
1.10978434e+01	2023-07-17T12:15:18.967944	-1.00000000e-01	-5.69960000e-07	1.75450909e+05	1.00000000e+00	1.87360000e-06	5.33731853e+05	161
1.11915223e+01	2023-07-17T12:15:19.057947	-1.00000000e-01	-5.79960000e-07	1.72425685e+05	1.00000000e+00	1.85910000e-06	5.37894680e+05	162
1.12751868e+01	2023-07-17T12:15:19.137979	-1.00000000e-01	-5.73590000e-07	1.74340557e+05	1.00000000e+00	1.99520000e-06	5.01202887e+05	163
1.13378129e+01	2023-07-17T12:15:19.207983	-1.00000000e-01	-6.21040000e-07	1.61020224e+05	1.00000000e+00	1.90690000e-06	5.24411348e+05	164
1.13968600e+01	2023-07-17T12:15:19.257983	-1.00000000e-01	-5.91130000e-07	1.69167527e+05	1.00000000e+00	1.88050000e-06	5.31773465e+05	165
1.14579833e+01	2023-07-17T12:15:19.327952	-1.00000000e-01	-5.85900000e-07	1.70677590e+05	1.00000000e+00	1.85790000e-06	5.38242101e+05	166
